Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR46,OUT035,2660.950403
FDZ32,OUT046,1879.05405
DRF36,OUT017,2939.348476
NCU54,OUT017,3737.295775
NCI31,OUT017,583.8145789
DRA59,OUT035,3384.108064
NCC55,OUT045,583.8145789
FDE44,OUT018,713.8586545
NCN26,OUT018,1752.25244
FDC11,OUT049,1259.549051
FDV24,OUT035,2286.413267
FDR40,OUT019,165.9185817
NCQ17,OUT049,2503.501336
FDC46,OUT045,3384.108064
NCM18,OUT046,1103.186213
FDK16,OUT046,1559.342975
FDI28,OUT017,1243.06893
FDS11,OUT018,3327.952583
DRD13,OUT046,1103.186213
FDL36,OUT035,1424.59469
FDI27,OUT013,798.2176035
FDJ53,OUT019,281.4820818
FDS44,OUT045,3737.295775
FDE28,OUT046,3454.062559
FDQ33,OUT018,2232.847022
FDB37,OUT017,4109.900606
FDQ31,OUT045,1481.850614
NCQ05,OUT046,2649.110232
FDE10,OUT013,2142.743571
FDF38,OUT017,677.1027476
FDE50,OUT019,482.6995426
DRG37,OUT010,346.8972837
NCH06,OUT049,3454.062559
FDY14,OUT045,4433.304033
FDO27,OUT017,1559.342975
FDQ19,OUT049,4109.900606
FDZ26,OUT019,584.7577648
FDN51,OUT013,4034.300307
FDK20,OUT035,2243.669597
FDD40,OUT018,2752.970935
DRI25,OUT018,796.6402683
FDH56,OUT017,1922.149382
FDI36,OUT027,5329.314724
DRH11,OUT018,796.6402683
NCV18,OUT017,1481.850614
DRI01,OUT049,3104.18983
DRE48,OUT049,2752.970935
FDS51,OUT035,935.0323883
FDM38,OUT017,713.8586545
FDB60,OUT027,5329.314724
FDY58,OUT035,4109.900606
FDY22,OUT045,1827.832845
FDF11,OUT027,6280.89088
FDZ51,OUT035,1559.342975
FDQ45,OUT017,2752.970935
FDF17,OUT035,3391.591253
NCF31,OUT027,4117.317713
FDA37,OUT013,1987.251049
FDO51,OUT046,677.1027476
FDF34,OUT013,2752.970935
FDD57,OUT018,1372.688491
FDO37,OUT046,4109.900606
FDR49,OUT049,713.8586545
FDS39,OUT049,2309.200798
FDI48,OUT027,1378.263185
DRM35,OUT049,2851.631696
FDV57,OUT035,3384.108064
FDZ55,OUT013,2649.110232
FDI28,OUT035,1243.06893
FDS21,OUT045,1103.186213
FDT34,OUT013,1511.874772
DRI25,OUT035,935.0323883
FDT47,OUT010,219.2185209
DRH39,OUT045,1103.186213
NCD54,OUT045,2453.747701
FDU16,OUT027,2517.882088
NCW29,OUT045,1827.832845
FDV25,OUT027,5329.314724
FDM56,OUT035,1511.874772
FDZ04,OUT027,1378.263185
FDG59,OUT019,92.67548155
FDI56,OUT045,1481.850614
FDS33,OUT035,1481.850614
FDC23,OUT049,2568.332834
FDT11,OUT049,3391.591253
FDG17,OUT045,4109.900606
FDZ44,OUT045,1827.832845
FDJ52,OUT013,2649.110232
DRI23,OUT046,2453.747701
DRE15,OUT010,165.9185817
NCF07,OUT013,1690.234086
NCR29,OUT049,796.6402683
FDE44,OUT019,92.67548155
FDT23,OUT035,1481.850614
NCG06,OUT017,4034.300307
NCU41,OUT010,482.6995426
FDH46,OUT017,1879.05405
FDV31,OUT013,2851.631696
NCT41,OUT027,4117.317713
FDE22,OUT027,4117.317713
FDC26,OUT045,1511.874772
DRF51,OUT017,583.8145789
NCY53,OUT019,281.4820818
FDY21,OUT017,3130.004905
FDL27,OUT013,1103.186213
FDZ34,OUT049,3391.591253
NCF43,OUT010,346.8972837
FDC21,OUT035,1784.428738
FDL26,OUT013,2894.220711
FDT25,OUT010,281.4820818
NCR30,OUT046,1103.186213
DRL23,OUT019,219.2185209
NCR05,OUT049,3391.591253
NCE19,OUT018,796.6402683
FDY07,OUT035,677.1027476
FDB10,OUT017,3737.295775
FDP57,OUT013,1511.874772
FDU48,OUT019,281.4820818
FDH48,OUT035,1243.06893
FDO33,OUT035,1922.149382
NCU29,OUT045,2649.110232
FDW35,OUT046,677.1027476
FDH05,OUT010,584.7577648
FDP26,OUT049,1879.05405
DRG27,OUT035,677.1027476
FDQ33,OUT046,2660.950403
FDH20,OUT010,219.2185209
FDV14,OUT046,1424.59469
DRD01,OUT046,935.0323883
NCI17,OUT049,1559.342975
FDF39,OUT010,584.7577648
FDX37,OUT046,1511.874772
NCX17,OUT035,3737.295775
FDN03,OUT013,4034.300307
NCS41,OUT010,482.6995426
FDH34,OUT045,3384.108064
NCX53,OUT018,1752.25244
FDY31,OUT046,2286.413267
FDD20,OUT017,2243.669597
FDE51,OUT045,798.2176035
FDV27,OUT046,1481.850614
FDF16,OUT035,2286.413267
FDZ02,OUT049,1559.342975
NCK05,OUT045,1103.186213
FDM12,OUT027,5329.314724
NCA05,OUT018,2232.847022
FDX33,OUT045,2503.501336
FDM25,OUT049,2851.631696
FDE41,OUT018,1259.549051
FDW14,OUT045,1481.850614
NCD30,OUT046,1559.342975
FDB23,OUT010,584.7577648
FDF45,OUT046,935.0323883
FDW20,OUT017,2243.669597
FDF47,OUT045,3737.295775
NCR05,OUT019,584.7577648
DRB01,OUT046,3391.591253
FDE36,OUT013,2286.413267
FDU56,OUT049,3384.108064
FDB23,OUT049,3753.000099
FDN48,OUT049,1259.549051
FDS43,OUT013,2893.839826
NCN05,OUT013,2752.970935
NCL53,OUT049,2851.631696
FDL56,OUT046,1424.59469
FDH17,OUT018,1372.688491
FDP37,OUT046,2142.743571
FDG09,OUT019,482.6995426
FDA55,OUT045,3753.000099
FDX31,OUT049,4109.900606
FDJ41,OUT045,4433.304033
DRC24,OUT045,2894.220711
FDQ21,OUT035,2243.669597
NCT54,OUT045,1481.850614
FDH08,OUT049,4109.900606
FDY38,OUT018,3327.952583
DRM11,OUT010,584.7577648
FDG32,OUT049,3454.062559
NCH18,OUT046,4109.900606
FDI20,OUT035,3753.000099
FDA33,OUT018,2232.847022
FDN45,OUT013,3454.062559
FDT45,OUT010,165.9185817
FDR32,OUT035,3737.295775
FDA48,OUT017,3737.295775
FDN23,OUT017,2286.413267
NCR18,OUT035,677.1027476
FDD45,OUT046,1481.850614
FDI22,OUT018,3327.952583
FDT09,OUT013,2243.669597
DRC24,OUT027,4117.317713
FDT39,OUT046,2649.110232
FDX28,OUT045,1559.342975
FDA50,OUT018,1372.688491
FDT33,OUT027,4117.317713
FDQ60,OUT049,2142.743571
NCM19,OUT018,1372.688491
FDF40,OUT046,4034.300307
NCI30,OUT035,4109.900606
FDK34,OUT049,4109.900606
FDA38,OUT027,6280.89088
FDT02,OUT045,583.8145789
FDC11,OUT017,1424.59469
FDD08,OUT046,677.1027476
NCS29,OUT046,4034.300307
DRI03,OUT010,425.9355915
FDK48,OUT035,1103.186213
FDM52,OUT049,2660.950403
FDP49,OUT035,935.0323883
DRA24,OUT046,2453.747701
NCJ43,OUT049,3104.18983
FDE11,OUT045,3384.108064
FDP01,OUT049,2453.747701
FDQ59,OUT018,1259.549051
FDA43,OUT019,482.6995426
FDL14,OUT017,2286.413267
FDV50,OUT010,281.4820818
FDT01,OUT027,5329.314724
NCC42,OUT035,1987.251049
FDO28,OUT046,1987.251049
FDD32,OUT019,165.9185817
FDV45,OUT035,2939.348476
NCW17,OUT019,281.4820818
NCJ17,OUT027,2517.882088
NCF18,OUT049,2939.348476
FDP01,OUT045,2453.747701
FDH24,OUT045,2453.747701
FDI38,OUT027,5329.314724
FDX03,OUT035,677.1027476
FDY28,OUT046,3454.062559
FDN34,OUT018,3104.18983
FDJ02,OUT045,2660.950403
FDW40,OUT019,281.4820818
FDX03,OUT017,677.1027476
FDE17,OUT027,4117.317713
FDT58,OUT046,2286.413267
FDI38,OUT013,3753.000099
FDW22,OUT035,3753.000099
FDS15,OUT027,2517.882088
NCX06,OUT013,2752.970935
DRK47,OUT035,3737.295775
FDC23,OUT027,5329.314724
FDM56,OUT010,281.4820818
FDP21,OUT046,3391.591253
FDP58,OUT046,3454.062559
FDA27,OUT019,584.7577648
FDK41,OUT019,219.2185209
NCH42,OUT046,4109.900606
FDG29,OUT045,677.1027476
FDW15,OUT018,2232.847022
FDD28,OUT018,796.6402683
FDQ37,OUT049,3130.004905
FDC23,OUT035,2568.332834
FDV13,OUT035,1424.59469
FDK33,OUT046,3753.000099
FDO33,OUT013,1922.149382
FDN21,OUT017,2453.747701
NCW06,OUT027,5329.314724
FDI38,OUT035,3753.000099
FDC21,OUT027,2517.882088
NCS05,OUT046,2243.669597
NCN53,OUT049,583.8145789
FDV40,OUT010,165.9185817
FDG60,OUT017,4109.900606
NCY30,OUT027,5329.314724
FDM40,OUT045,1827.832845
NCO30,OUT046,2752.970935
FDK10,OUT046,3384.108064
FDM36,OUT045,3104.18983
FDN10,OUT013,1922.149382
FDM46,OUT018,1259.549051
FDX50,OUT049,1511.874772
FDP33,OUT045,4433.304033
FDO12,OUT045,3130.004905
FDC28,OUT013,1879.05405
FDO31,OUT045,1481.850614
FDX45,OUT035,2660.950403
FDV21,OUT049,2142.743571
FDH04,OUT049,1259.549051
NCG54,OUT013,2894.220711
FDO13,OUT046,2286.413267
FDA09,OUT027,5329.314724
FDC38,OUT017,2142.743571
NCO42,OUT046,2453.747701
FDL45,OUT049,1987.251049
NCK31,OUT013,713.8586545
FDM39,OUT017,2851.631696
FDC22,OUT010,482.6995426
FDF46,OUT046,1922.149382
FDQ37,OUT045,2939.348476
FDH41,OUT010,584.7577648
FDQ04,OUT046,677.1027476
NCQ02,OUT027,5329.314724
FDJ57,OUT027,5329.314724
NCE07,OUT049,2309.200798
FDE56,OUT013,796.6402683
FDI20,OUT049,3753.000099
FDK36,OUT018,713.8586545
FDP08,OUT027,5329.314724
FDF44,OUT017,1987.251049
NCU53,OUT017,2286.413267
FDF47,OUT035,3737.295775
FDS55,OUT010,346.8972837
FDZ52,OUT010,281.4820818
FDL04,OUT018,1372.688491
NCM26,OUT035,2453.747701
FDX43,OUT049,2286.413267
FDP52,OUT049,3454.062559
DRK49,OUT045,677.1027476
FDE38,OUT013,2286.413267
DRF13,OUT035,2660.950403
FDK41,OUT010,219.2185209
FDJ04,OUT027,3242.062072
FDZ44,OUT018,1752.25244
FDS11,OUT013,3753.000099
FDA55,OUT049,3753.000099
NCW53,OUT046,3130.004905
FDB49,OUT027,2517.882088
FDD23,OUT017,3391.591253
NCV42,OUT045,1879.05405
NCZ29,OUT018,1752.25244
FDQ26,OUT013,796.6402683
FDV08,OUT017,677.1027476
FDC53,OUT049,1559.342975
FDV58,OUT010,482.6995426
NCP02,OUT019,165.9185817
DRI37,OUT045,935.0323883
FDQ12,OUT049,4109.900606
FDE33,OUT046,1243.06893
FDX27,OUT045,1559.342975
FDM22,OUT017,713.8586545
NCH30,OUT019,281.4820818
FDC04,OUT017,4109.900606
FDO38,OUT046,1243.06893
FDV52,OUT027,3242.062072
FDB32,OUT013,1559.342975
FDV43,OUT018,798.2176035
FDI24,OUT018,2851.631696
FDR40,OUT017,1481.850614
FDW02,OUT049,1987.251049
FDE44,OUT049,713.8586545
FDL38,OUT046,1424.59469
NCT54,OUT010,219.2185209
DRJ39,OUT010,584.7577648
FDW55,OUT049,4034.300307
DRF13,OUT019,346.8972837
NCW17,OUT049,2243.669597
FDP13,OUT035,677.1027476
FDS08,OUT018,2851.631696
NCP17,OUT035,935.0323883
NCO53,OUT035,3384.108064
FDH19,OUT045,2568.332834
FDJ04,OUT017,2142.743571
FDG10,OUT049,796.6402683
FDA40,OUT010,219.2185209
FDI53,OUT045,2503.501336
FDU09,OUT010,165.9185817
FDK60,OUT045,1559.342975
FDR43,OUT017,583.8145789
FDW22,OUT017,3753.000099
DRP47,OUT010,584.7577648
DRG48,OUT010,346.8972837
FDA14,OUT035,2660.950403
FDU49,OUT013,1424.59469
FDK28,OUT045,4433.304033
FDT19,OUT046,2851.631696
NCQ42,OUT045,1827.832845
FDD03,OUT045,3737.295775
NCM53,OUT013,1690.234086
NCX53,OUT045,1827.832845
FDV14,OUT027,2517.882088
NCZ54,OUT017,2894.220711
FDB39,OUT013,796.6402683
DRC24,OUT046,2660.950403
FDY36,OUT013,1103.186213
FDN01,OUT035,2851.631696
DRH25,OUT046,935.0323883
FDV08,OUT046,677.1027476
NCP53,OUT049,4109.900606
FDU52,OUT010,346.8972837
NCI42,OUT045,3753.000099
FDZ14,OUT035,1987.251049
FDF11,OUT046,4109.900606
FDQ13,OUT018,1259.549051
FDO32,OUT010,92.67548155
DRJ37,OUT018,2232.847022
FDY43,OUT046,2894.220711
NCT41,OUT017,2660.950403
NCV17,OUT045,1827.832845
FDM04,OUT027,1378.263185
DRB48,OUT018,507.0464037
FDM24,OUT013,2286.413267
FDT37,OUT049,4433.304033
NCO05,OUT010,219.2185209
FDL13,OUT046,4109.900606
FDL15,OUT017,2660.950403
FDB11,OUT018,3327.952583
FDL14,OUT019,346.8972837
FDY10,OUT019,281.4820818
FDJ40,OUT049,1784.428738
NCW18,OUT046,4109.900606
NCY06,OUT013,1987.251049
DRE13,OUT018,1259.549051
FDA26,OUT045,3737.295775
NCE19,OUT010,165.9185817
FDE33,OUT035,1243.06893
DRL59,OUT027,1378.263185
FDY07,OUT046,798.2176035
FDF57,OUT018,3104.18983
FDM58,OUT035,1784.428738
FDP26,OUT027,2517.882088
FDY32,OUT046,2503.501336
FDD51,OUT010,92.67548155
FDU22,OUT018,1752.25244
FDZ49,OUT018,3327.952583
NCI42,OUT017,3753.000099
FDT04,OUT027,1378.263185
NCU41,OUT045,2939.348476
FDS56,OUT045,4034.300307
NCN42,OUT017,2453.747701
FDK34,OUT046,4109.900606
FDB03,OUT017,3737.295775
DRJ25,OUT035,713.8586545
FDT25,OUT027,3242.062072
FDN20,OUT013,2453.747701
FDP09,OUT013,3753.000099
FDM20,OUT019,584.7577648
NCG55,OUT046,1922.149382
NCP14,OUT045,1879.05405
NCH06,OUT046,3454.062559
FDV52,OUT013,1922.149382
NCL07,OUT035,677.1027476
DRJ11,OUT027,5329.314724
DRO59,OUT013,1103.186213
FDW15,OUT010,346.8972837
NCQ30,OUT035,2243.669597
NCN54,OUT019,165.9185817
FDY01,OUT027,3242.062072
FDX39,OUT035,3753.000099
FDH53,OUT027,2517.882088
FDA57,OUT035,677.1027476
NCC07,OUT010,281.4820818
FDU28,OUT013,2893.839826
FDK36,OUT010,92.67548155
FDR36,OUT018,507.0464037
NCQ17,OUT035,2503.501336
FDS28,OUT019,165.9185817
FDE08,OUT045,2660.950403
FDU22,OUT046,2142.743571
FDG41,OUT045,1784.428738
FDO31,OUT010,165.9185817
FDM21,OUT019,584.7577648
FDU40,OUT017,2939.348476
FDV36,OUT018,1752.25244
FDT10,OUT027,1378.263185
FDX38,OUT045,798.2176035
NCU30,OUT027,4117.317713
NCV06,OUT049,2939.348476
FDT16,OUT035,4034.300307
NCP41,OUT027,2517.882088
FDZ56,OUT017,2894.220711
FDC22,OUT035,3391.591253
FDU10,OUT035,677.1027476
FDS46,OUT045,1827.832845
FDO08,OUT049,2286.413267
NCV42,OUT018,1372.688491
FDP33,OUT035,4433.304033
FDJ12,OUT046,3753.000099
FDH04,OUT045,1481.850614
NCU54,OUT013,3454.062559
FDO36,OUT010,425.9355915
FDT37,OUT027,6280.89088
FDD14,OUT010,482.6995426
FDA16,OUT013,3753.000099
NCS42,OUT019,219.2185209
FDP10,OUT019,219.2185209
FDQ28,OUT049,2660.950403
FDK57,OUT010,281.4820818
FDK02,OUT013,1922.149382
FDW47,OUT018,1752.25244
NCC42,OUT018,1752.25244
FDQ37,OUT018,2893.839826
FDL40,OUT046,1559.342975
DRE13,OUT010,219.2185209
FDQ34,OUT027,2517.882088
NCB54,OUT046,1987.251049
FDS48,OUT049,2660.950403
FDO15,OUT045,1103.186213
NCT30,OUT013,798.2176035
FDU49,OUT027,2517.882088
FDE21,OUT046,1922.149382
FDS49,OUT019,165.9185817
FDT38,OUT027,2517.882088
FDZ01,OUT045,1784.428738
FDC41,OUT035,1103.186213
DRG13,OUT010,425.9355915
NCZ42,OUT018,3327.952583
NCM07,OUT045,1243.06893
NCV17,OUT018,1752.25244
DRK39,OUT035,1481.850614
FDS37,OUT018,1752.25244
FDV12,OUT019,219.2185209
NCG19,OUT018,3327.952583
FDS51,OUT013,796.6402683
NCO14,OUT046,677.1027476
FDC38,OUT046,2142.743571
FDN15,OUT046,2309.200798
NCH42,OUT013,4109.900606
FDQ22,OUT046,583.8145789
FDC05,OUT013,2893.839826
FDZ31,OUT013,2893.839826
DRJ23,OUT049,2939.348476
FDC52,OUT035,2649.110232
DRD12,OUT010,219.2185209
FDV55,OUT017,2660.950403
FDD32,OUT046,1243.06893
FDR01,OUT049,3391.591253
FDY08,OUT019,281.4820818
FDQ45,OUT045,2752.970935
DRN11,OUT027,4117.317713
NCS05,OUT018,1752.25244
FDY32,OUT035,2503.501336
NCD31,OUT045,2894.220711
NCE06,OUT049,2503.501336
NCP14,OUT046,1879.05405
NCF18,OUT019,482.6995426
FDF14,OUT018,2232.847022
FDB22,OUT017,2503.501336
NCH54,OUT049,2894.220711
FDU27,OUT035,713.8586545
FDS58,OUT027,4117.317713
NCU29,OUT035,2649.110232
FDJ57,OUT013,2893.839826
FDL56,OUT049,1259.549051
FDH60,OUT035,3130.004905
FDN24,OUT018,796.6402683
FDD02,OUT017,1987.251049
FDP15,OUT017,4433.304033
FDB28,OUT027,5329.314724
DRC49,OUT045,2286.413267
NCG30,OUT018,1752.25244
FDJ14,OUT049,1259.549051
FDL52,OUT045,583.8145789
NCG19,OUT027,6280.89088
NCN41,OUT035,1987.251049
FDW22,OUT013,3753.000099
FDI02,OUT013,1784.428738
FDV51,OUT045,2894.220711
FDV48,OUT046,1243.06893
NCL17,OUT019,281.4820818
FDP46,OUT045,1424.59469
FDU10,OUT045,583.8145789
FDT37,OUT010,584.7577648
FDI27,OUT035,798.2176035
FDN51,OUT046,4034.300307
FDW07,OUT035,1424.59469
FDN45,OUT049,3454.062559
DRN37,OUT027,4117.317713
DRF48,OUT049,3391.591253
FDP38,OUT019,165.9185817
NCX18,OUT027,5329.314724
FDK45,OUT018,1752.25244
FDZ37,OUT049,1259.549051
FDS50,OUT018,3327.952583
NCR54,OUT018,2893.839826
NCS17,OUT035,1559.342975
FDV31,OUT046,2851.631696
DRE27,OUT017,1559.342975
FDN60,OUT013,2894.220711
FDK26,OUT013,3384.108064
FDX37,OUT018,1372.688491
FDW31,OUT046,3130.004905
FDX26,OUT018,3384.108064
DRL49,OUT019,281.4820818
FDU49,OUT017,1424.59469
FDY58,OUT046,4109.900606
FDN03,OUT045,4034.300307
NCV06,OUT010,482.6995426
FDH53,OUT045,1243.06893
FDG31,OUT018,1103.186213
NCC06,OUT045,1827.832845
FDS13,OUT049,4433.304033
FDP16,OUT035,4109.900606
FDA35,OUT013,1987.251049
DRP47,OUT018,3327.952583
FDY28,OUT010,584.7577648
FDY20,OUT035,1424.59469
NCH30,OUT017,1511.874772
NCR29,OUT019,165.9185817
NCP05,OUT013,2453.747701
NCF30,OUT019,281.4820818
FDA08,OUT035,2286.413267
FDN51,OUT027,6280.89088
FDH12,OUT046,1511.874772
FDY39,OUT017,3384.108064
NCO53,OUT045,3384.108064
FDB40,OUT046,2660.950403
FDH02,OUT049,1259.549051
FDY11,OUT027,1378.263185
FDQ09,OUT019,281.4820818
FDP16,OUT013,4109.900606
NCF55,OUT018,507.0464037
FDY09,OUT027,4117.317713
FDY39,OUT045,3384.108064
NCU53,OUT049,2286.413267
NCT41,OUT049,2660.950403
FDJ45,OUT046,583.8145789
FDR28,OUT013,2894.220711
FDN08,OUT013,2142.743571
FDJ07,OUT049,1922.149382
FDZ09,OUT027,4117.317713
FDQ14,OUT017,2286.413267
FDY12,OUT027,1378.263185
FDK57,OUT046,2142.743571
FDD20,OUT049,2243.669597
FDS36,OUT018,1372.688491
FDI40,OUT049,1784.428738
FDJ40,OUT045,1784.428738
FDE08,OUT013,2660.950403
DRK01,OUT013,1559.342975
FDC58,OUT049,677.1027476
FDE50,OUT046,2752.970935
FDX48,OUT035,2660.950403
DRM35,OUT018,2851.631696
FDG41,OUT013,1784.428738
FDB52,OUT046,4433.304033
FDV19,OUT045,2894.220711
DRG48,OUT017,2649.110232
FDI26,OUT013,2851.631696
FDU11,OUT019,281.4820818
FDF59,OUT019,281.4820818
FDR07,OUT049,1559.342975
NCE06,OUT017,2503.501336
FDE10,OUT046,2142.743571
NCO55,OUT046,1511.874772
FDZ13,OUT013,713.8586545
FDT50,OUT017,1559.342975
FDH12,OUT010,219.2185209
FDD21,OUT045,1827.832845
NCM05,OUT013,4034.300307
FDK04,OUT013,796.6402683
FDN33,OUT017,1559.342975
NCM18,OUT010,165.9185817
DRC25,OUT049,1259.549051
FDT47,OUT017,1559.342975
FDD45,OUT027,2517.882088
NCD07,OUT018,1752.25244
NCY54,OUT010,425.9355915
FDL12,OUT049,796.6402683
FDL02,OUT017,1784.428738
FDC60,OUT035,1481.850614
FDR37,OUT017,3384.108064
FDY16,OUT017,3384.108064
FDU26,OUT045,1827.832845
FDN24,OUT013,796.6402683
FDH44,OUT013,2453.747701
FDE23,OUT010,92.67548155
FDW60,OUT017,2851.631696
FDQ55,OUT049,1922.149382
FDV32,OUT027,1378.263185
FDV03,OUT010,346.8972837
FDY14,OUT010,584.7577648
NCL55,OUT027,6280.89088
DRF25,OUT017,677.1027476
FDX03,OUT046,677.1027476
FDF40,OUT045,4109.900606
FDX24,OUT010,219.2185209
FDA25,OUT049,1784.428738
FDH21,OUT018,2232.847022
FDB47,OUT010,584.7577648
FDT34,OUT019,219.2185209
FDS39,OUT010,281.4820818
NCU05,OUT046,1243.06893
FDE02,OUT049,1259.549051
FDL25,OUT035,1481.850614
FDC50,OUT049,1259.549051
FDZ32,OUT049,1879.05405
FDV14,OUT045,1424.59469
FDR07,OUT045,1559.342975
FDB26,OUT049,796.6402683
NCR50,OUT045,2453.747701
FDP01,OUT018,2232.847022
FDH57,OUT045,1827.832845
FDM60,OUT027,1378.263185
FDA45,OUT017,2568.332834
FDU55,OUT017,4433.304033
FDH40,OUT035,1243.06893
FDG40,OUT019,92.67548155
FDT12,OUT049,3753.000099
DRL59,OUT045,935.0323883
FDT47,OUT018,1372.688491
FDI60,OUT017,1103.186213
DRF51,OUT027,1378.263185
NCK31,OUT049,713.8586545
FDB08,OUT045,2286.413267
FDM44,OUT035,1690.234086
FDD46,OUT018,2232.847022
FDR27,OUT019,281.4820818
FDV56,OUT010,281.4820818
FDM02,OUT049,1259.549051
FDU45,OUT018,1752.25244
FDZ10,OUT017,1987.251049
NCK31,OUT010,165.9185817
FDR27,OUT035,2142.743571
FDF33,OUT013,1879.05405
FDJ36,OUT046,1784.428738
FDP33,OUT049,4433.304033
FDG17,OUT046,4109.900606
FDG47,OUT027,6280.89088
NCW29,OUT046,2243.669597
DRH59,OUT017,1103.186213
FDR32,OUT017,3737.295775
FDP48,OUT035,3384.108064
FDG17,OUT035,4109.900606
DRJ59,OUT017,677.1027476
FDY48,OUT027,2517.882088
FDB02,OUT046,2851.631696
FDN10,OUT019,281.4820818
NCD55,OUT035,677.1027476
FDX34,OUT013,1987.251049
FDZ38,OUT045,3104.18983
DRF37,OUT049,4433.304033
DRL47,OUT019,281.4820818
FDL27,OUT035,1103.186213
NCP53,OUT035,4109.900606
FDT03,OUT019,482.6995426
FDJ28,OUT035,2939.348476
FDF40,OUT018,3327.952583
FDA32,OUT035,3753.000099
NCP02,OUT017,935.0323883
FDZ31,OUT045,3130.004905
NCQ29,OUT013,4034.300307
FDP57,OUT010,219.2185209
FDL32,OUT027,3242.062072
DRB01,OUT035,3391.591253
FDJ40,OUT046,1784.428738
FDO24,OUT018,2232.847022
FDO11,OUT018,3327.952583
FDA56,OUT035,2243.669597
FDF02,OUT045,1511.874772
FDA10,OUT013,2142.743571
NCI55,OUT017,2243.669597
FDZ40,OUT010,165.9185817
FDV08,OUT049,677.1027476
FDN48,OUT013,1424.59469
FDU57,OUT017,2503.501336
DRF49,OUT013,1922.149382
FDS02,OUT035,3391.591253
FDS43,OUT046,2939.348476
FDT16,OUT013,4034.300307
FDX19,OUT027,6280.89088
FDK15,OUT046,1559.342975
DRA12,OUT049,2309.200798
FDY35,OUT017,798.2176035
NCU42,OUT013,2649.110232
FDD26,OUT013,3384.108064
FDR11,OUT018,2232.847022
NCP53,OUT045,4109.900606
FDP34,OUT045,2894.220711
NCV41,OUT019,281.4820818
FDN20,OUT018,2232.847022
FDZ16,OUT018,2893.839826
FDZ28,OUT049,1987.251049
NCL55,OUT013,4034.300307
NCJ17,OUT046,1481.850614
FDT37,OUT046,4433.304033
FDV51,OUT049,2894.220711
FDZ28,OUT035,1987.251049
FDN27,OUT013,1922.149382
FDS14,OUT019,346.8972837
FDZ58,OUT045,1827.832845
FDD46,OUT046,2503.501336
FDJ03,OUT035,713.8586545
FDU03,OUT010,425.9355915
FDA33,OUT027,4117.317713
NCW53,OUT035,2939.348476
NCC55,OUT017,583.8145789
FDP52,OUT019,584.7577648
FDE39,OUT049,2243.669597
FDB44,OUT035,3753.000099
FDG59,OUT013,507.0464037
FDI05,OUT013,1103.186213
FDF59,OUT045,1827.832845
FDM39,OUT019,425.9355915
FDB14,OUT013,1424.59469
NCS05,OUT019,281.4820818
DRJ35,OUT045,935.0323883
FDO31,OUT019,165.9185817
FDA31,OUT046,2851.631696
FDX40,OUT049,677.1027476
FDW56,OUT045,3391.591253
FDH09,OUT018,713.8586545
FDA52,OUT019,425.9355915
FDF20,OUT019,482.6995426
FDE40,OUT046,935.0323883
NCU17,OUT046,1879.05405
NCP14,OUT035,1879.05405
FDN25,OUT027,1378.263185
FDU39,OUT049,796.6402683
NCM05,OUT017,4034.300307
FDU07,OUT017,2286.413267
FDF28,OUT049,1987.251049
FDR57,OUT049,2649.110232
FDJ33,OUT013,2142.743571
DRH23,OUT035,935.0323883
FDQ52,OUT046,4433.304033
DRK13,OUT035,3130.004905
FDP09,OUT046,3753.000099
FDR08,OUT027,2517.882088
FDV50,OUT045,1827.832845
FDT13,OUT049,2939.348476
FDJ27,OUT027,2517.882088
FDH21,OUT046,2286.413267
FDW14,OUT027,2517.882088
FDL52,OUT049,677.1027476
FDW28,OUT017,3130.004905
FDL40,OUT049,1559.342975
FDE24,OUT046,2309.200798
FDX35,OUT049,3454.062559
FDP46,OUT017,1424.59469
FDX56,OUT045,3737.295775
FDQ45,OUT049,2752.970935
FDK50,OUT027,4117.317713
FDY26,OUT045,3753.000099
FDQ09,OUT017,1922.149382
FDN39,OUT049,2453.747701
FDP13,OUT017,677.1027476
FDR51,OUT013,2503.501336
FDZ49,OUT010,584.7577648
FDL28,OUT018,3327.952583
FDZ10,OUT035,1987.251049
FDK38,OUT013,2286.413267
DRL49,OUT027,3242.062072
FDR15,OUT013,2286.413267
FDQ24,OUT035,4433.304033
FDD56,OUT013,2851.631696
NCR42,OUT046,583.8145789
FDH52,OUT045,1103.186213
FDH57,OUT019,281.4820818
FDR15,OUT010,346.8972837
FDJ34,OUT035,2142.743571
FDW37,OUT035,1424.59469
FDQ23,OUT018,1372.688491
FDP34,OUT013,2894.220711
FDE04,OUT027,5329.314724
FDC48,OUT045,1243.06893
FDA47,OUT019,346.8972837
FDI35,OUT018,2851.631696
NCV05,OUT013,2286.413267
FDR28,OUT045,2894.220711
FDH31,OUT017,1559.342975
FDP59,OUT019,219.2185209
FDS19,OUT018,1259.549051
FDM60,OUT045,677.1027476
FDJ44,OUT018,3104.18983
DRH51,OUT017,1424.59469
DRC25,OUT017,1481.850614
DRE25,OUT013,1424.59469
NCX05,OUT049,1922.149382
FDR11,OUT017,2503.501336
DRP47,OUT045,4433.304033
DRC49,OUT019,346.8972837
FDQ47,OUT027,1378.263185
FDL20,OUT013,1511.874772
FDM34,OUT035,1987.251049
NCN55,OUT013,4109.900606
